,Haltestelle,latitude,longitude,index
3086,Grimmstraße,9.813517,53.580548,0.0
3087,"Grinau, Kropsöhler Weg",10.547192,53.772637,0.0
3088,"Grinau, Trenthorster Weg",10.547853,53.776582,0.0
3089,Grindelhof,9.980949,53.567075,0.0
3090,"Grönwohld, An der Millerbek",10.409529,53.637898,0.0
3091,"Grönwohld, Dorfstraße",10.407678,53.643159,0.0
3092,"Grönwohld, Drahtmühle",10.393068,53.635746,0.0
3093,"Grönwohld, Grönwohldhof",10.40986,53.647814,0.0
3094,"Grönwohld, Hohe Leuchte",10.40853,53.656897,0.0
3095,"Grönwohld, Im Winkel",10.401666,53.640605,0.0
3096,"Grönwohld, Linauer Berg",10.40894,53.641994,0.0
3097,"Grönwohld, Papierholz",10.406821,53.63332,0.0
3098,"Grönwohld, Schule",10.408175,53.641715,0.0
3099,"Grönwohld, Steinern 11",10.427742,53.642633,0.0
3100,Grootmoor,10.105031,53.632643,0.0
3101,"Groß Aspe, Brester Straße",9.373138,53.463789,0.0
3102,"Groß Aspe, Heckenweg",9.364257,53.464042,0.0
3103,"Groß Aspe, Landstraße 42",9.354502,53.466048,0.0
3104,Groß Banratz,10.939117,53.24107,0.0
3105,"Groß Barnitz, Abzweigung Lokfeld",10.504582,53.806094,0.0
3106,"Groß Barnitz, Dieckkamp",10.494343,53.805889,0.0
3107,"Groß Barnitz, Westerauer Straße",10.500543,53.806064,0.0
3108,"Groß Boden, Feuerwehrhaus",10.45307,53.75243,0.0
3109,"Groß Boden, Riekenhagen",10.452398,53.749652,0.0
3110,Groß Disnack,10.694437,53.745548,0.0
3111,Groß Flottbeker Straße,9.878572,53.569386,0.0
3112,"Groß Grönau, Am Hornstorfer Weg",10.749638,53.801482,0.0
3113,"Groß Grönau, Am Rehsprung",10.724028,53.819169,0.0
3114,"Groß Grönau, Am Sonnenberg",10.750434,53.801641,0.0
3115,"Groß Grönau, Am Torfmoor",10.743587,53.81185,0.0
3116,"Groß Grönau, Am Vierth",10.751525,53.799774,0.0
3117,"Groß Grönau, Berliner Straße",10.725734,53.821148,0.0
3118,"Groß Grönau, Gemeindezentrum",10.727506,53.82212,0.0
3119,"Groß Grönau, Klein Grönau",10.748401,53.808222,0.0
3120,"Groß Grönau, Nädlershorster Weg",10.755401,53.796635,0.0
3121,"Groß Grönau, Rehhagen",10.731579,53.818162,0.0
3122,"Groß Grönau, Tannenredder",10.731046,53.822177,0.0
3123,"Groß Grönau, Waldschule",10.746318,53.812889,0.0
3124,"Groß Grönau, Wurzelredder",10.736829,53.81548,0.0
3125,Groß Kühren,10.917123,53.236338,0.0
3126,"Groß Kummerfeld, Birkenallee",10.073088,54.047702,0.0
3127,"Groß Kummerfeld, Birkenallee (Mitte)",10.075621,54.047625,0.0
3128,"Groß Kummerfeld, Brammerhörn",10.128425,54.039495,0.0
3129,"Groß Kummerfeld, Hauptstraße",10.070218,54.04832,0.0
3130,"Groß Kummerfeld, Husberger Weg",10.074202,54.051232,0.0
3131,"Groß Kummerfeld, Marienhof",10.120435,54.042059,0.0
3132,"Groß Kummerfeld, Rehmkoppel",10.066788,54.047911,0.0
3133,"Groß Kummerfeld, Schulstraße",10.080339,54.048248,0.0
3134,Groß Moor,10.046598,53.444878,0.0
3135,"Groß Niendorf, B 432",10.242538,53.851246,0.0
3136,"Groß Niendorf, Dorfstraße",10.244325,53.848469,0.0
3137,"Groß Niendorf, Feuerwehr",10.241387,53.845229,0.0
3138,"Groß Nordende, Am Gemeindezentrum",9.648544,53.705182,0.0
3139,"Groß Nordende, Kahlkes Weg",9.649118,53.698244,0.0
3140,"Groß Nordende, Lander",9.632871,53.706237,0.0
3141,"Groß Offenseth, Dorfstraße (West)",9.718758,53.817407,0.0
3142,"Groß Offenseth, Gemeindezentrum",9.734774,53.813078,0.0
3143,"Groß Offenseth, Hütten",9.730244,53.826272,0.0
3144,"Groß Offenseth, Rosenstraße",9.744207,53.802728,0.0
3145,"Groß Offenseth, Tannenhof",9.73095,53.817695,0.0
3146,Groß Pampau,10.560672,53.522008,0.0
3147,"Groß Rönnau, Brookhof",10.313832,53.985192,0.0
3148,"Groß Rönnau, Lindenweg",10.31276,53.971969,0.0
3149,"Groß Rönnau, Stückenkoppel",10.306874,53.972339,0.0
3150,"Groß Sarau, Alte Salzstraße",10.742049,53.775498,0.0
3151,"Groß Sarau, Bavernsee",10.737293,53.77164,0.0
3152,"Groß Sarau, Grüner Weg",10.734576,53.769019,0.0
3153,"Groß Sarau, Klempauer Straße",10.735078,53.769057,0.0
3154,"Groß Sarau, Schanzenberg",10.749271,53.779535,0.0
3155,"Groß Sarau, Seekrug",10.73,53.79864,0.0
3156,"Groß Sarau, Ziegelhorst",10.757169,53.790993,0.0
3157,"Groß Schenkenberg, Bliestorfer Weg",10.590306,53.798023,0.0
3158,"Groß Schenkenberg, Grinauer Straße",10.564808,53.793156,0.0
3159,"Groß Schretstaken, A.-Paul-Weber-Straße",10.544134,53.585062,0.0
3160,"Groß Schretstaken, Fuhlenhagener Weg",10.544784,53.585494,0.0
3161,"Groß Schretstaken, Kirche",10.543408,53.585449,0.0
3162,Groß Sommerbeck 3,10.680947,53.204711,0.0
3163,"Groß Sterneberg, Am Kanal 1",9.362342,53.647109,0.0
3164,"Groß Sterneberg, Am Kanal 11",9.369975,53.653528,0.0
3165,"Groß Sterneberg, Am Kanal 5",9.367247,53.651236,0.0
3166,"Groß Sterneberg, Am Kanal 6",9.368116,53.651988,0.0
3167,"Groß Sterneberg, Groß Sterneberger Straße 15",9.387725,53.633654,0.0
3168,"Groß Sterneberg, Groß Sterneberger Straße 5",9.39991,53.629074,0.0
3169,"Groß Sterneberg, Groß Sterneberger Straße 9a",9.39365,53.631457,0.0
3170,"Groß Sterneberg, Moorvogtei",9.366064,53.64035,0.0
3171,"Groß Sterneberg, Wendeplatz",9.373338,53.637048,0.0
3172,"Groß Todtshorn, Dorfstraße",9.779382,53.214869,0.0
3173,Groß Weeden,10.602394,53.74685,0.0
3174,"Groß Wesenberg, Dorfplatz",10.539747,53.819512,0.0
3175,"Groß Wesenberg, Mühlenkamp",10.536861,53.822389,0.0
3176,Groß Zecher,10.901945,53.60363,0.0
3177,Große Bergstraße,9.946229,53.551223,0.125
3178,Große Brunnenstraße,9.925594,53.550809,0.125
3179,Große Elbstraße,9.942525,53.544126,0.0
3180,Große Freiheit,9.958354,53.551629,0.0
3181,Große Rainstraße,9.932351,53.554108,0.0
3182,Große Straße,9.923757,53.450528,0.0
3183,Großenaspe,9.970146,53.981219,0.0
3184,"Großenaspe, Baß",10.013692,53.947148,0.0
3185,"Großenaspe, Diekstücken",9.971977,53.979991,0.0
3186,"Großenaspe, Freiweide",9.990629,53.986182,0.0
3187,"Großenaspe, Glindam",9.942112,53.983212,0.0
3188,"Großenaspe, Hinter der Bahn",9.961592,53.977172,0.0
3189,"Großenaspe, Johann-Hinrich-Fehrs-Straße",9.967645,53.97131,0.0
3190,"Großenaspe, Schule",9.974501,53.973843,0.0
3191,"Großensee, Fritz-Berodt-Straße",10.34186,53.615287,0.0
3192,"Großensee, Glashütte",10.32969,53.597352,0.0
3193,"Großensee, Hamburger Straße",10.340978,53.615593,0.0
3194,"Großensee, Kamphöhe",10.338191,53.611581,0.0
3195,"Großensee, Petersweg",10.342176,53.611437,0.0
3196,"Großensee, Pfefferberg (oben)",10.343736,53.626767,0.0
3197,"Großensee, Pfefferberg (unten)",10.343766,53.623424,0.0
3198,"Großensee, Schierholzkaten",10.306612,53.613089,0.0
3199,"Großensee, Schwarzekate",10.319931,53.613284,0.0
3200,"Großensee, Sieker Straße (Nord)",10.311523,53.63257,0.0
3201,"Großensee, Wischhof",10.339396,53.619088,0.0
3202,"Großenwörden, Am Dubben",9.262266,53.67889,0.0
3203,"Großenwörden, Am Glind",9.256248,53.679837,0.0
3204,"Großenwörden, Im Strich 11",9.244605,53.68147,0.0
3205,"Großenwörden, Im Strich 19",9.239742,53.683366,0.0
3206,"Großenwörden, Im Strich 2",9.249565,53.68075,0.0
3207,"Großenwörden, Im Strich 26",9.233849,53.685067,0.0
3208,"Großenwörden, Im Strich 29",9.229457,53.684501,0.0
3209,"Großenwörden, In der Helle",9.27153,53.676982,0.0
3210,"Großenwörden, Ostedeich",9.215818,53.684113,0.0
3211,"Großenwörden, Seestraße (Wendeplatz)",9.296202,53.690715,0.0
3212,"Großenwörden, Seestraße 10",9.282041,53.68738,0.0
3213,"Großenwörden, Seestraße 15",9.28458,53.688938,0.0
3214,"Großenwörden, Seestraße 19",9.28622,53.689796,0.0
3215,"Großenwörden, Seestraße 3",9.267063,53.678879,0.0
3216,Großer Ring,9.925984,53.641108,0.0
3217,Großhansdorf,10.286994,53.6631,0.0
3218,"Großhansdorf, Lungenclinic",10.283431,53.661835,0.0
3219,"Großhansdorf, Rosenhof",10.290421,53.665821,0.0
3220,"Großhansdorf, Schule Wöhrendamm",10.283181,53.661092,0.0
3221,"Großhansdorf, Waldreiterweg",10.275432,53.663475,0.0
3222,Großheidestraße,10.027162,53.5854,0.125
3223,Großlohe,10.181972,53.602076,0.125
3224,Großmannstraße,10.048898,53.541156,0.0
3225,Großmoorbogen,10.006049,53.453044,0.0
3226,Großmoorbogen (Neuländer See),10.010798,53.460291,0.0
3227,Großmoordamm 121,10.009253,53.451687,0.0
3228,Großmoordamm 181,10.017704,53.448785,0.0
3229,Großmoorring,10.008633,53.456634,0.0
3230,Grotefendweg,9.827306,53.566545,0.125
3231,Grothwisch,9.918701,53.651767,0.0
3232,Grotiusweg (Mitte),9.765741,53.569497,0.0
3233,Grotkoppelweg,9.970113,53.639483,0.0
3234,"Grove, Alte Dorfstraße",10.493794,53.528758,0.0
3235,"Grove, Kastanienallee",10.492839,53.52691,0.0
3236,Grubenstieg,9.857684,53.58218,0.25
3237,Grumbrechtstraße,9.967958,53.468023,0.0
3238,Gründgensstraße (Ost),10.066143,53.61383,0.0
3239,Gründgensstraße (West),10.045791,53.611476,0.0
3240,Grundheide,9.85518,53.464149,0.0
3241,"Grundoldendorf, Kreuzung",9.595447,53.470884,0.0
3242,Grüne Brücke,10.040843,53.543634,0.0
3243,Grünebergstraße,9.914465,53.558083,0.0
3244,"Grünendeich, Elbdeich 31",9.621459,53.575088,0.0
3245,"Grünendeich, Elbdeich 61",9.63057,53.572587,0.0
3246,"Grünendeich, Fähre",9.631073,53.571884,0.0
3247,"Grünendeich, Huttfleth",9.603633,53.577453,0.0
3248,"Grünendeich, Kirchenstieg",9.614146,53.575719,0.0
3249,"Grünendeich, Kurze Straße",9.61185,53.568264,0.0
3250,"Grünendeich, Kurze Straße 10",9.614902,53.569551,0.0
3251,"Grünendeich, Minneweg",9.6228,53.568737,0.0
3252,"Grünendeich, Mojenhörn",9.608473,53.57909,0.0
3253,Grünerdeich,10.190601,53.402221,0.0
3254,Grunewaldstraße,10.151194,53.581898,0.0
3255,"Grünhof, Hasselkamp",10.43898,53.411939,0.0
3256,"Grünhof, Heineweg",10.437273,53.412607,0.0
3257,"Grünhof, Jahnstraße",10.432855,53.414035,0.0
3258,"Grünhof, Krukower Weg",10.445046,53.408954,0.0
3259,"Grünhof, Otto-Hahn-Straße",10.431989,53.410199,0.0
3260,"Grünhof, Steinberg",10.438826,53.413172,0.0
3261,"Grünhof, Tesperhuder Straße",10.434518,53.408928,0.0
3262,Grüningweg,10.101027,53.56014,0.0
3263,Grusonstraße,10.080778,53.531904,0.0
3264,"Guderhandviertel, Altenheim",9.609633,53.549577,0.0
3265,"Guderhandviertel, Neßstraße 49",9.611124,53.538931,0.0
3266,"Guderhandviertel, Neßstraße 71 Schule",9.611279,53.537079,0.0
3267,"Gudow, Bannauer Moor",10.763128,53.573568,0.0
3268,"Gudow, Kirche",10.774998,53.555995,0.0
3269,"Gudow, Lehmrader Straße",10.766333,53.556285,0.0
3270,"Gudow, Mühlenweg",10.762785,53.555888,0.0
3271,"Gudow, Zarrentiner Straße",10.778642,53.558304,0.0
3272,Gudrunstraße,9.760325,53.588949,0.125
3273,"Gülstorf, Abzweigung",10.845996,53.264555,0.0
3274,Gülze bei Neuhaus,10.91824,53.28568,0.0
3275,"Gülzow, Kirche",10.492191,53.442413,0.0
3276,"Gülzow, Küsterkamp",10.481592,53.442743,0.0
3277,"Gülzow, Lütauer Weg",10.498422,53.445409,0.0
3278,"Gülzow, Meiereistraße",10.489668,53.442139,0.0
3279,"Gülzow, Poststraße",10.490725,53.441371,0.0
3280,"Gülzow, Schloßstraße",10.490657,53.442459,0.0
3281,"Gülzow, Schule",10.491052,53.440819,0.0
3282,Gumbinner Kehre,10.092371,53.625957,0.0
3283,Gurlittstraße,10.011134,53.557322,0.0
3284,Gussau,10.174878,53.658862,0.25
3285,Gustav-Adolf-Straße,10.082636,53.571019,0.125
3286,Gustav-Kunst-Straße,10.059609,53.537557,0.0
3287,Gustav-Seitz-Weg,10.063474,53.608669,0.0
3288,"Güster, Alter Bahnhof",10.668616,53.545585,0.0
3289,"Güster, Am Prüßsee",10.690511,53.52824,0.0
3290,"Güster, Dorfplatz",10.681789,53.539541,0.0
3291,"Güster, Seestraße",10.672826,53.536037,0.0
3292,Gut Karlshöhe,10.107839,53.629014,0.0
3293,Gut Rethfurt,10.121554,53.744186,0.0
3294,Gut Wulksfelde,10.111025,53.717984,0.0
3295,Gymnasium Marienthal,10.107135,53.566365,0.0
3296,Gymnasium Meiendorf,,,0.0
3297,Gyula-Trebitsch-Schule,10.121594,53.595388,0.0
3298,Haake,9.901267,53.471079,0.0
3299,Haar,10.91787,53.261919,0.0
3300,Habichtsplatz,10.046632,53.595996,0.125
3301,Habichtstraße,10.052704,53.593597,0.0
3302,Habichtstraße (Mitte),10.056049,53.591456,0.0
3303,Hachmannbrücke,9.951735,53.52026,0.0
3304,"Haddorf, Abzweig B 73",9.399147,53.594097,0.0
3305,"Haddorf, Am Rugen Hollen",9.408617,53.600373,0.0
3306,"Haddorf, Bormannskamp",9.419161,53.594343,0.0
3307,"Haddorf, Dorfanger",9.399859,53.599091,0.0
3308,"Haddorf, Haddorfer Berg",9.412895,53.599181,0.0
3309,"Haddorf, Haddorfer Hauptstraße 2",9.400045,53.594813,0.0
3310,"Hadenfeld, Lindenweg",9.457709,54.033051,0.0
3311,"Hadenfeld, Ochsenweg",9.456314,54.033874,0.0
3312,Haempten,10.192465,53.511765,0.0
3313,Hafen Harburg,9.979971,53.465247,0.0
3314,Hafenbahnhof Alte Süderelbe,9.907926,53.502208,0.0
3315,HafenCity Universität,10.008998,53.54052,0.0
3316,Hafenmuseum,10.000083,53.525176,0.0
3317,Hafentreppe,9.957471,53.54594,0.25
3318,Haffkruger Weg,10.150213,53.609115,0.25
3319,"Hagen (Bad Bramstedt), Am Heisch",9.830371,53.944001,0.0
3320,"Hagen bei Bad Bramstedt, Akate",9.85974,53.946525,0.0
3321,"Hagen bei Bad Bramstedt, Dorfstraße",9.825989,53.947301,0.0
3322,"Hagen bei Bad Bramstedt, Ginsterweg",9.817593,53.940099,0.0
3323,"Hagen bei Stade, Altmarkstraße",9.460699,53.555887,0.0
3324,"Hagen bei Stade, Eichenstraße",9.457487,53.550526,0.0
3325,"Hagen bei Stade, Hagener Hauptstraße",9.457617,53.554093,0.0
3326,"Hagen bei Stade, Kornstraße",9.456994,53.550914,0.0
3327,"Hagen bei Stade, Odamm",9.468975,53.546986,0.0
3328,"Hagen bei Stade, Schanzenhof",9.474833,53.558105,0.0
3329,"Hagen bei Stade, Steinbeck",9.470861,53.546979,0.0
3330,"Hagenah, Alte Schule",9.322964,53.548243,0.0
3331,"Hagenah, Im Vieh",9.309669,53.543561,0.0
3332,"Hagenah, Kirchweg",9.301715,53.562154,0.0
3333,"Hagenah, Krügerfeld",9.320736,53.542948,0.0
3334,"Hagenah, Trift",9.323154,53.547434,0.0
3335,"Hagenah, Überschuß 32a",9.314194,53.54762,0.0
3336,"Hagenah, Überschuß 52",9.308727,53.546852,0.0
3337,"Hagenah, Willah",9.273272,53.537073,0.0
3338,"Hagenah, Zum Willaher Moor",9.297568,53.54317,0.0
3339,Hagenbeck (Nordeingang),9.936296,53.598105,0.0
3340,Hagenbecks Tierpark,9.944176,53.592491,0.0
3341,Hagendeel,9.945245,53.603822,0.0
3342,Hagen(Kr. Stade),9.459899,53.549994,0.0
3343,"Hahle, Am Hofacker",9.424105,53.599321,0.0
3344,"Hahle, Bielfeldtweg",9.433408,53.596287,0.0
3345,"Hahle, Drosselstieg",9.423538,53.597005,0.0
3346,"Hahle, Haddorfer Grenzweg",9.422744,53.597709,0.0
3347,"Hahle, Lerchenweg",9.4323,53.597226,0.0
3348,"Hahle, Lerchenweg 15",9.432468,53.595877,0.0
3349,"Hahle, Richeyweg",9.437938,53.596154,0.0
3350,"Hahle, Sprehenweg",9.43115,53.600015,0.0
3351,"Hahle, Taubenweg",9.426332,53.597076,0.0
3352,Hainholzweg (Mitte),9.930354,53.450719,0.0
3353,Haithabuweg,9.96799,53.425108,0.0
3354,Hakendorf,10.850088,53.585581,0.0
3355,Halbmondsweg,9.887813,53.546459,0.0
3356,Haldesdorfer Straße,10.072281,53.596676,0.125
3357,Haldesdorfer Straße (Nord),10.089821,53.607363,0.0
3358,Halenreie,10.160021,53.653265,0.0
3359,Hallenbad Bramfeld,10.069277,53.61107,0.0
3360,Hallerstraße,9.989171,53.573213,0.25
3361,Halskestraße (Mitte),10.081801,53.521768,0.0
3362,Halskestraße (Ost),,,0.0
3363,Halskestraße (West),10.074308,53.525951,0.0
3364,Halstenbek,9.83861,53.630764,0.0
3365,"Halstenbek, Am Hollhorn",9.842869,53.617714,0.0
3366,"Halstenbek, Birkenallee",9.8323,53.617393,0.0
3367,"Halstenbek, Brander Hof",9.818668,53.617361,0.0
3368,"Halstenbek, Dockenhudener Chaussee",9.816359,53.613612,0.0
3369,"Halstenbek, Domänenweg",9.830309,53.613777,0.0
3370,"Halstenbek, Eielkampsweg",9.838954,53.623762,0.0
3371,"Halstenbek, Friedenstraße",9.837905,53.63642,0.0
3372,"Halstenbek, Hagenwisch",9.836081,53.628248,0.0
3373,"Halstenbek, Heidkampstwiete",9.824588,53.624131,0.0
3374,"Halstenbek, Im Wiesengrund",9.834303,53.627766,0.0
3375,"Halstenbek, Industriestraße (Wohnmeile)",9.863074,53.630311,0.0
3376,"Halstenbek, Japanische Schule",9.831655,53.626095,0.0
3377,"Halstenbek, Königstraße",9.84282,53.636467,0.0
3378,"Halstenbek, Ludwig-Meyn-Straße",9.856014,53.632501,0.0
3379,"Halstenbek, Nienhöfen",9.810012,53.619873,0.0
3380,"Halstenbek, Seemoorweg",9.867497,53.628554,0.0
3381,"Halstenbek, Weidenstraße",9.869715,53.618052,0.0
3382,"Halstenbek, Witt Lönn",9.849228,53.634867,0.0
3383,"Halstenbek, Wolfgang-Borchert-Gymnasium",9.862998,53.620644,0.0
3384,Halstenbeker Stieg,9.890757,53.616909,0.125
3385,Halstenbeker Straße,9.909796,53.627341,0.0
3386,"Halvesbostel, Birkenweg",9.608022,53.357138,0.0
3387,"Halvesbostel, Breite Straße",9.607481,53.358138,0.0
3388,"Halvesbostel, Dorfstraße 80",9.589856,53.348963,0.0
3389,"Halvesbostel, Sauensieker Weg",9.601364,53.358942,0.0
3390,"Halvesbostel, Unter den Eichen",9.601592,53.353783,0.0
3391,"Halvesbostel, Zum Ahrensberg",9.597341,53.354793,0.0
3392,"Hamberge, Am Travehang",10.587105,53.839436,0.0
3393,"Hamberge, Schulstraße",10.578781,53.838261,0.0
3394,Hamburg Airport (Flughafen),10.006598,53.632514,0.0
3395,Hamburg Dammtor,9.989409,53.560793,0.125
3396,Hamburg Hbf,10.007925,53.552754,0.125
3397,Hamburg Messe (Eingang Mitte),9.9759,53.562009,0.0
3398,Hamburg Messe (Eingang Ost),9.981694,53.560003,0.375
3399,Hamburg-Altona,9.93541,53.553258,0.0
3400,Hamburger Straße,10.03722,53.574378,0.0
3401,Hamburg-Harburg,9.990953,53.456387,0.0
3402,"Hamfelde, Am Mühlenteich",10.447756,53.598273,0.0
3403,"Hamfelde, Billstraße",10.445129,53.598314,0.0
3404,"Hamfelde, Hofstraße",10.449439,53.601101,0.0
3405,"Hamfelde, Kieselstraße",10.436017,53.599097,0.0
3406,"Hamfelde, Mühlenredder",10.448754,53.595646,0.0
3407,"Hamfelde, Schulstraße",10.449566,53.60437,0.0
3408,"Hamfelde, Waldeslust",10.443282,53.605282,0.0
3409,Hammah,9.367283,53.61247,0.0
3410,"Hammah, Bahnhofstraße 76",9.364497,53.621747,0.0
3411,"Hammah, Grundschule",9.359823,53.619434,0.0
3412,"Hammah, Kleine Geest",9.346573,53.632735,0.0
3413,"Hammah, Pinnbarg",9.366383,53.61618,0.0
3414,Hammer Deich (Ost),10.048478,53.545508,0.125
3415,Hammer Kirche,10.055577,53.555545,0.0
3416,"Hammer, Pantener Straße",10.6355,53.648798,0.0
3417,Hammer Steindamm,10.055693,53.56081,0.125
3418,Hammer Straße,10.0616,53.568907,0.0
3419,"Hammer, Ziegeleiweg",10.640219,53.645292,0.0
3420,Hammerbrook (City Süd),10.023777,53.546594,0.125
3421,"Hammoor, Alte Dorfstraße",10.312181,53.714106,0.0
3422,"Hammoor, Bachstraße",10.320919,53.713085,0.0
3423,"Hammoor, Feldkoppel",10.311556,53.713008,0.0
3424,"Hammoor, Hauptstraße",10.321875,53.712652,0.0
3425,"Hammoor, Hoppenbrook",10.317982,53.708283,0.0
3426,"Hamwarde, Bogenstraße",10.421278,53.45248,0.0
3427,"Hamwarde, Dreiecksplatz",10.42149,53.452972,0.0
3428,"Hamwarde, Forstweg",10.420393,53.458457,0.0
3429,"Hamwarde, Jetmoorweg",10.4169,53.451211,0.0
3430,"Hamwarde, Kollower Weg",10.423757,53.456378,0.0
3431,"Hamwarde, Mühlenstraße",10.420508,53.450153,0.0
3432,"Hamwarde, Sportplatz",10.42011,53.445916,0.0
3433,Handeloh,9.844716,53.24212,0.0
3434,"Handeloh, Denkmal",9.834147,53.245966,0.0
3435,"Handeloh, Grundschule",9.833761,53.247658,0.0
3436,"Handeloh, Höckeler Weg",9.842157,53.256378,0.0
3437,Händelstraße,9.905651,53.562274,0.0
3438,"Handorf, An der Bundesstraße",10.343272,53.334283,0.0
3439,"Handorf, Dunklestraße",10.346165,53.346517,0.0
3440,"Handorf, Grundschule",10.346814,53.341872,0.0
3441,"Handorf, Mühle",10.347335,53.338883,0.0
3442,"Handorf, Ortsmitte",10.345843,53.343465,0.0
3443,Handwerkskammer,9.976727,53.553376,0.25
3444,"Hanerau-Hademarschen, Bahnhof",9.413871,54.122981,0.0
3445,"Hanerau-Hademarschen, Landweg",9.43086,54.121125,0.0
3446,"Hanerau-Hademarschen, Mannhardtstraße",9.437189,54.120859,0.0
3447,"Hanerau-Hademarschen, Markt",9.414472,54.126429,0.0
3448,"Hanerau-Hademarschen, Mühlenteich",9.447671,54.118574,0.0
3449,"Hanerau-Hademarschen, Schule",9.408423,54.128857,0.0
3450,Hannoversche Straße,9.993528,53.464147,0.0
3451,Hannoversche Straße 10,,,0.0
3452,Hansa-Gymnasium,10.221058,53.493819,0.0
3453,Hans-Dewitz-Ring,9.943964,53.461692,0.125
3454,Hans-Duncker-Straße (Mitte),10.115898,53.490975,0.0
3455,Hans-Duncker-Straße (Nord),10.120322,53.493612,0.0
3456,Hansfelde,10.594523,53.840344,0.0
3457,"Hansfelde, Autobahnbrücke",10.606339,53.844175,0.0
3458,Hans-Henny-Jahnn-Weg,10.013981,53.578549,0.0
3459,Hans-Rubbert-Straße,10.132633,53.56538,0.125
3460,"Hanstedt, Abzweigung Egestorf",10.019339,53.257932,0.0
3461,"Hanstedt, Am Sportplatz",10.024315,53.260513,0.0
3462,"Hanstedt, Grundschule",10.005653,53.259648,0.0
3463,"Hanstedt, Hanseatenweg",10.009592,53.250035,0.0
3464,"Hanstedt, Hansenbarg",10.008628,53.272733,0.0
3465,"Hanstedt, Hingstkamp",10.010268,53.265971,0.0
3466,"Hanstedt, Im Bultmoor",10.012214,53.260832,0.0
3467,"Hanstedt, Kirche",10.012451,53.258161,0.0
3468,"Hanstedt, Lärchenweg",10.025073,53.253965,0.0
3469,"Hanstedt, Meistergang",10.009576,53.258869,0.0
3470,"Hanstedt, OBS/IGS",10.005243,53.259426,0.0
3471,"Hanstedt, Waldbad",10.00638,53.245318,0.0
3472,Harburg,9.991311,53.456887,0.0
3473,Harburg Rathaus,9.980241,53.460627,0.25
3474,Harburger Chaussee,10.007594,53.520781,0.0
3475,Harburger Ring,9.984612,53.458218,0.125
3476,Harburger Schloßstraße,9.983311,53.465085,0.0
3477,Hardauring,9.883693,53.478372,0.0
3478,"Hardebek, Hauptstraße 29",9.893768,53.993617,0.0
3479,"Hardebek, Schulstraße",9.870684,53.988567,0.0
3480,Hardenbergstraße,9.798308,53.565106,0.0
3481,"Harksheide, Alter Kirchenweg",9.997136,53.706228,0.0
3482,"Harksheide, Am Gehölz",9.99673,53.744768,0.0
3483,"Harksheide, Beim Brüderhof",10.018374,53.745979,0.0
3484,"Harksheide, Fadens Tannen",10.007306,53.703402,0.0
3485,"Harksheide, Falkenbergschulen",10.010474,53.70165,0.0
3486,"Harksheide, Falkenbergstraße",10.008251,53.711265,0.0
3487,"Harksheide, Falkenbergstraße (Nord)",10.017226,53.723571,0.0
3488,"Harksheide, Falkenhorst",10.010628,53.710598,0.0
3489,"Harksheide, Festsaal am Falkenberg",10.007371,53.708685,0.0
3490,"Harksheide, Grootkoppelstraße",10.009859,53.715807,0.0
3491,"Harksheide, Harckesstieg",10.003568,53.725124,0.0
3492,"Harksheide, Harckestwiete",9.999808,53.723735,0.0
3493,"Harksheide, Heidehofweg (West)",,,0.0
3494,"Harksheide, Johann-Hinr.-Wichern-Straße",10.009233,53.724438,0.0
3495,"Harksheide, Kielort",10.016899,53.684263,0.0
3496,"Harksheide, Langenharmer Ring",10.001103,53.709375,0.0
